Channel,Frame,X (nm),Y (nm),Z (nm),Photons,Background
0,442,108777.351563,45691.281250,0.000000,2630.763184,12.660206
0,442,109833.078125,46403.910156,0.000000,2624.345947,9.158491
0,442,108536.281250,46454.156250,0.000000,1025.287720,19.900555
0,442,113206.031250,80963.937500,0.000000,404.820038,17.711977
0,442,113590.445313,82067.601563,0.000000,1091.244141,13.156081
0,442,113149.015625,83714.156250,0.000000,2324.180908,6.192456
0,442,105653.359375,85656.281250,0.000000,2297.378906,6.478560
0,443,83593.179688,21363.179688,0.000000,1793.971191,14.543149
0,443,105014.804688,33479.890625,0.000000,108.448227,20.680058
0,443,109953.765625,45076.691406,0.000000,340.764374,29.786627
0,443,109803.273438,46414.554688,0.000000,2113.333008,14.702835
0,443,92773.859375,58181.480469,0.000000,2361.374756,3.352801
0,443,113277.531250,80994.359375,0.000000,2568.051514,0.021677
0,443,112589.875000,82921.468750,0.000000,340.834442,16.213434
0,443,113316.359375,83683.109375,0.000000,2830.706787,0.000089
0,443,105610.476563,85181.679688,0.000000,4635.490234,0.304738
0,443,105638.429688,85681.382813,0.000000,3554.884033,0.001701
0,444,83518.054688,21365.371094,0.000000,1193.841309,17.007637
0,444,110474.234375,44701.554688,0.000000,1201.291748,14.323555
0,444,108817.695313,45766.917969,0.000000,2162.973877,18.970598
0,444,109816.484375,46354.367188,0.000000,1745.741699,22.287676
0,444,93438.382813,58106.191406,0.000000,1820.926392,0.832587
0,444,113322.351563,83638.617188,0.000000,2474.855713,0.000006
0,444,105571.515625,85029.875000,0.000000,2033.862915,3.407591
0,444,105626.796875,85674.945313,0.000000,2489.933594,4.815940
0,445,105791.382813,34235.277344,0.000000,281.184814,18.631256
0,445,88188.914063,40090.554688,0.000000,3968.250244,1.101093
0,445,108609.617188,45782.238281,0.000000,1170.109497,27.534048
0,445,109838.664063,46401.187500,0.000000,1493.227905,23.668009
0,445,108511.421875,46429.218750,0.000000,1178.998779,22.603579
0,445,113359.718750,81015.054688,0.000000,1823.163696,3.742938
0,445,113421.343750,82102.500000,0.000000,3393.903809,1.025964
0,445,112871.468750,83917.210938,0.000000,4897.574707,0.831066
0,445,105536.210938,85572.515625,0.000000,817.127441,15.207561
0,445,106198.164063,85646.531250,0.000000,4134.495117,0.467347
0,446,83483.609375,21298.746094,0.000000,1968.215454,10.718167
0,446,105783.453125,34201.859375,0.000000,243.244873,15.863334
0,446,88745.882813,40647.710938,0.000000,514.897400,16.873074
0,446,109952.523438,45063.730469,0.000000,431.195984,22.400150
0,446,108582.101563,45804.789063,0.000000,4497.884277,0.272187
0,446,109830.656250,46422.136719,0.000000,1242.952271,24.764509
0,446,113304.429688,81086.382813,0.000000,2970.367676,2.557196
0,446,113491.101563,82260.234375,0.000000,700.478394,22.104940
0,446,112773.757813,84218.375000,0.000000,3591.237305,0.292542
0,446,105572.382813,85067.437500,0.000000,1927.633545,7.773556
0,446,105500.820313,85661.671875,0.000000,1109.007080,13.560995
0,446,106150.335938,85663.640625,0.000000,2631.282227,8.566558
0,447,105777.796875,34234.859375,0.000000,310.148407,13.431475
0,447,108650.812500,45733.773438,0.000000,1131.908813,25.654776
0,447,109812.476563,46396.707031,0.000000,2029.819336,16.001652
0,447,86256.796875,73336.773438,0.000000,180.032364,17.398045
0,447,113353.101563,81157.859375,0.000000,2600.710205,0.000001
0,447,113093.835938,83641.992188,0.000000,4372.227051,2.426885
0,447,105622.023438,85198.976563,0.000000,1564.171387,15.703709
0,447,106127.445313,85613.265625,0.000000,2990.047119,10.723439
0,448,83617.734375,21335.314453,0.000000,2141.527588,15.217325
0,448,109835.335938,46426.648438,0.000000,738.766113,30.578825
0,448,108526.320313,46384.781250,0.000000,4617.235352,0.779029
0,448,92787.210938,58272.210938,0.000000,308.730896,15.681202
0,448,113207.484375,83769.953125,0.000000,368.402618,23.766123
0,448,112762.132813,84386.593750,0.000000,410.444885,16.966640
0,448,105631.445313,85606.750000,0.000000,4544.513672,0.010355
0,449,103962.484375,33958.527344,0.000000,1643.258423,0.433331
0,449,105820.484375,34283.289063,0.000000,153.190460,18.129259
0,449,88208.890625,40304.406250,0.000000,943.280334,14.943148
0,449,108721.375000,45709.527344,0.000000,4106.672852,0.465738
0,449,109850.046875,46399.136719,0.000000,1041.431274,22.476984
0,449,113316.148438,81166.109375,0.000000,1906.894165,1.826228
0,449,112567.382813,83553.554688,0.000000,661.082886,18.015070
0,449,113264.304688,83727.078125,0.000000,4457.299316,0.021228
0,449,105624.992188,85096.750000,0.000000,3198.838623,0.671784
0,449,105567.140625,85542.664063,0.000000,3878.650879,0.005778
0,449,106146.281250,85673.578125,0.000000,4839.366211,0.009074
0,450,105807.468750,34230.593750,0.000000,403.965546,17.041889
0,450,87906.125000,39617.074219,0.000000,859.431519,16.753910
0,450,89005.937500,41493.140625,0.000000,810.291748,5.514967
0,450,108662.460938,45817.859375,0.000000,972.673584,28.101164
0,450,109843.703125,46342.914063,0.000000,1570.028198,22.457975
0,450,113221.382813,83726.953125,0.000000,3800.370850,0.006324
0,450,112743.039063,84417.976563,0.000000,999.568054,10.486251
0,450,105757.890625,85630.101563,0.000000,4893.677734,0.299533
0,450,106226.851563,85587.562500,0.000000,4394.791992,1.212364
0,451,83476.585938,21358.607422,0.000000,5326.071777,2.054051
0,451,103936.820313,33994.042969,0.000000,276.147919,14.073524
0,451,87849.062500,39630.765625,0.000000,348.416870,24.066788
0,451,110533.796875,44631.468750,0.000000,1278.735962,12.484259
0,451,109115.765625,45443.757813,0.000000,6624.893555,1.549375
0,451,108662.875000,45731.222656,0.000000,732.270813,28.747274
0,451,110474.289063,45623.109375,0.000000,670.182068,21.285236
0,451,109848.429688,46406.816406,0.000000,871.653870,27.676025
0,451,92729.093750,58074.695313,0.000000,232.916763,17.642862
0,451,93491.320313,58179.210938,0.000000,421.949158,12.441696
0,451,105653.726563,85667.125000,0.000000,1566.648071,9.538114
0,451,106152.476563,85678.179688,0.000000,2371.996338,6.689254
0,452,105824.875000,34229.710938,0.000000,174.882065,16.472345
0,452,87868.257813,39659.773438,0.000000,625.641113,20.714602
0,452,88978.070313,41466.253906,0.000000,336.449280,10.929417
0,452,108641.101563,45712.929688,0.000000,434.305450,36.044102
0,452,108548.039063,46350.628906,0.000000,3433.416992,8.583488
0,452,109847.960938,46390.312500,0.000000,1124.084839,22.855623
0,452,92650.515625,58070.183594,0.000000,2654.424805,0.173201
0,452,113470.164063,82038.000000,0.000000,2207.665283,8.705225
0,452,113307.585938,83722.187500,0.000000,693.383179,27.094799
0,452,106060.757813,85578.757813,0.000000,611.681946,24.967896
0,453,83506.632813,21284.841797,0.000000,2158.421875,12.004817
0,453,103894.500000,33999.195313,0.000000,312.174774,12.605584
0,453,105835.453125,34258.496094,0.000000,261.110901,15.850299
0,453,87950.234375,39611.738281,0.000000,3252.119141,0.002843
0,453,88954.062500,41572.804688,0.000000,253.393295,12.875175
0,453,108703.968750,45765.593750,0.000000,1629.073120,17.233002
0,453,109844.765625,46261.679688,0.000000,4069.624023,0.970978
0,453,108527.968750,46321.902344,0.000000,2707.887451,14.830108
0,453,113226.445313,81083.617188,0.000000,1684.538696,6.291776
0,453,113297.742188,83713.875000,0.000000,2609.423340,2.548702
0,453,105526.312500,85638.476563,0.000000,488.297150,18.048584
0,453,106155.054688,85717.484375,0.000000,1511.488647,13.136540
0,454,83625.523438,21636.097656,0.000000,4233.977539,6.270973
0,454,105820.593750,34235.722656,0.000000,404.068970,12.916660
0,454,87817.843750,39612.726563,0.000000,885.430786,16.154190
0,454,88965.515625,41485.625000,0.000000,392.423981,12.496020
0,454,108662.304688,45759.851563,0.000000,2186.640381,16.720320
0,454,108493.773438,46404.917969,0.000000,2987.465820,4.852805
0,454,109824.773438,46433.273438,0.000000,1122.361206,28.313072
0,454,113345.679688,81061.804688,0.000000,1067.033203,9.324829
0,454,113521.781250,82381.429688,0.000000,164.380005,25.993610
0,454,113059.218750,83808.765625,0.000000,976.115784,21.563623
0,454,105639.742188,85666.640625,0.000000,2674.606445,5.645915
0,455,105783.265625,34204.781250,0.000000,187.407211,19.975109
0,455,87788.937500,39623.343750,0.000000,594.733826,21.266415
0,455,110009.937500,45013.039063,0.000000,910.656189,21.078981
0,455,108785.976563,45790.570313,0.000000,3957.792480,7.404778
0,455,109813.742188,46440.085938,0.000000,1040.929321,29.747780
0,455,108508.882813,46486.035156,0.000000,3649.204834,0.010337
0,455,92751.226563,58120.863281,0.000000,3181.041992,0.714315
0,455,113260.781250,81107.773438,0.000000,2083.629150,0.080920
0,455,113494.726563,82224.703125,0.000000,483.764709,21.566395
0,455,113405.031250,83633.695313,0.000000,149.879089,28.291653
0,455,112697.351563,84257.406250,0.000000,1079.656250,7.883022
0,455,105577.101563,85607.070313,0.000000,1354.061157,14.398166
0,455,106191.500000,85598.445313,0.000000,4372.649902,1.072183
0,456,105827.726563,34253.484375,0.000000,329.179169,18.147099
0,456,87838.898438,39608.183594,0.000000,603.013977,21.104195
0,456,88228.273438,40243.203125,0.000000,300.491028,24.354370
0,456,88922.195313,41404.867188,0.000000,679.885681,8.813270
0,456,110594.296875,44763.476563,0.000000,3681.277832,0.229268
0,456,109968.007813,45035.652344,0.000000,665.096619,21.155350
0,456,109810.000000,46393.355469,0.000000,1831.402344,17.868124
0,456,92733.226563,58159.578125,0.000000,2450.310791,5.956776
0,456,113510.523438,82128.226563,0.000000,1477.003052,12.702803
0,456,112775.578125,83840.593750,0.000000,374.671326,26.039219
0,456,113169.265625,83734.507813,0.000000,3913.944336,0.218364
0,456,106087.898438,85676.710938,0.000000,3659.959229,8.490976
0,456,105618.632813,85671.078125,0.000000,1449.139526,16.266504
0,457,83533.343750,21381.960938,0.000000,6278.237305,0.000073
0,457,105825.843750,34220.222656,0.000000,286.118103,20.905853
0,457,87826.242188,39622.351563,0.000000,588.677429,20.389616
0,457,88919.984375,41386.914063,0.000000,525.105774,11.160458
0,457,109986.625000,45084.804688,0.000000,282.019165,32.447708
0,457,108860.664063,45711.453125,0.000000,5407.686035,1.343017
0,457,109827.671875,46294.511719,0.000000,2726.728027,8.973071
0,457,108504.882813,46276.285156,0.000000,1527.325562,16.603035
0,457,93523.859375,58103.121094,0.000000,323.653412,14.832598
0,457,113485.218750,82073.484375,0.000000,2983.350586,3.067869
0,457,112819.710938,83822.148438,0.000000,216.536057,27.816366
0,457,105505.523438,85341.914063,0.000000,3554.981934,2.864365
0,457,106114.085938,85743.015625,0.000000,947.715027,21.550697
0,458,87874.390625,39637.500000,0.000000,431.484985,26.982637
0,458,88738.210938,40644.289063,0.000000,674.982300,17.147793
0,458,108814.710938,45788.335938,0.000000,323.857330,28.495764
0,458,109829.851563,46379.808594,0.000000,1148.214600,21.288677
0,458,108510.539063,46367.144531,0.000000,4082.394043,0.113439
0,458,113285.421875,81233.109375,0.000000,3105.138672,2.826012
0,458,112457.429688,83370.054688,0.000000,1338.564331,9.806749
0,458,113148.039063,83766.484375,0.000000,1658.515869,7.350763
0,458,112731.703125,84341.046875,0.000000,886.783142,9.835560
0,458,106157.734375,85723.437500,0.000000,862.039001,17.379190
0,459,105765.148438,34247.218750,0.000000,445.011383,13.389915
0,459,87828.921875,39625.984375,0.000000,374.085693,25.910198
0,459,110576.039063,44697.191406,0.000000,565.997437,19.353922
0,459,108627.257813,45695.250000,0.000000,413.594727,34.550117
0,459,109804.750000,46430.933594,0.000000,937.048035,29.045683
0,459,92734.765625,58216.703125,0.000000,1010.901428,10.227832
0,459,113324.125000,81068.117188,0.000000,883.292175,10.312386
0,459,113420.937500,83580.515625,0.000000,354.465027,21.553059
0,459,105697.320313,85240.656250,0.000000,4466.221680,0.871614
0,459,105643.085938,85551.695313,0.000000,3840.780762,0.001395
0,459,106153.492188,85667.093750,0.000000,4055.211914,0.076470
0,460,83587.632813,21389.548828,0.000000,5833.159180,0.043997
0,460,87957.835938,39642.578125,0.000000,3777.225586,0.000006
0,460,108690.703125,45745.679688,0.000000,623.672913,32.365498
0,460,110399.453125,45680.066406,0.000000,914.291687,17.367918
0,460,108478.796875,46339.414063,0.000000,1788.705566,14.092104
0,460,109831.945313,46385.757813,0.000000,615.086121,32.849201
0,460,113333.195313,81092.671875,0.000000,2449.031494,0.003645
0,460,112816.546875,83748.117188,0.000000,765.992676,21.619787
0,460,113179.562500,83666.914063,0.000000,3299.553711,5.644715
0,460,112710.632813,84377.289063,0.000000,587.916504,14.353421
0,460,105564.195313,85132.906250,0.000000,1601.790039,10.148678
0,460,105632.773438,85695.812500,0.000000,1971.331665,6.856154
0,460,106168.515625,85696.804688,0.000000,3708.964844,0.489561
0,461,83605.523438,21292.328125,0.000000,5250.650391,3.087044
0,461,87886.320313,39649.816406,0.000000,698.136719,17.805147
0,461,108750.968750,45685.664063,0.000000,4728.982910,2.362619
0,461,108471.835938,46375.753906,0.000000,765.274841,22.418840
0,461,109818.328125,46436.332031,0.000000,576.336121,36.674915
0,461,92735.679688,58097.578125,0.000000,207.103561,18.510393
0,461,113377.343750,81206.171875,0.000000,3582.622314,0.349151
0,461,113475.804688,81902.382813,0.000000,1313.089966,17.294247
0,461,113100.476563,83815.820313,0.000000,798.123840,18.983917
0,461,105536.664063,85586.632813,0.000000,1900.256714,7.569765
0,461,106209.531250,85752.750000,0.000000,992.179443,18.469135
0,462,83649.453125,21729.949219,0.000000,5612.737305,0.278132
0,462,104911.718750,33521.386719,0.000000,1159.068359,5.482744
0,462,87835.617188,39635.664063,0.000000,551.877563,16.196669
0,462,108691.445313,45701.761719,0.000000,1766.561157,14.754744
0,462,109741.914063,46438.390625,0.000000,1224.087524,24.193428
0,462,92734.734375,58155.246094,0.000000,348.173523,14.665784
0,462,113441.757813,81149.507813,0.000000,605.624268,13.486264
0,462,113414.718750,81960.617188,0.000000,3544.096436,3.483077
0,462,113171.382813,83880.453125,0.000000,241.854980,21.997276
0,462,105606.718750,85664.562500,0.000000,3281.250977,0.048264
0,462,106145.250000,85690.562500,0.000000,1359.193481,16.857662
0,463,83521.218750,21326.730469,0.000000,1850.490723,17.717869
0,463,104900.484375,33528.664063,0.000000,2136.955078,0.356610
0,463,87901.281250,39639.921875,0.000000,357.111511,19.200197
0,463,88421.570313,40290.566406,0.000000,4433.692383,0.615189
0,463,108789.718750,45723.882813,0.000000,1946.747681,17.522835
0,463,108529.601563,46412.339844,0.000000,1038.348267,19.313963
0,463,109818.742188,46463.468750,0.000000,1316.651367,22.764496
0,463,92663.351563,58084.257813,0.000000,525.374084,15.031178
0,463,113476.859375,82108.796875,0.000000,2223.928467,7.011574
0,463,113165.804688,83775.820313,0.000000,495.303253,19.756004
0,463,105570.695313,85526.023438,0.000000,2300.989258,13.548117
0,463,106082.109375,85698.093750,0.000000,4179.475586,0.842015
0,464,83522.585938,21316.359375,0.000000,1257.059326,18.830582
0,464,83591.914063,21778.982422,0.000000,4364.213379,0.036964
0,464,87839.187500,39637.507813,0.000000,481.242615,20.879463
0,464,108758.664063,45779.597656,0.000000,4713.901855,2.783140
0,464,109805.101563,45914.910156,0.000000,471.176666,36.180763
0,464,110364.664063,45635.621094,0.000000,1653.121094,13.538935
0,464,109722.437500,46386.277344,0.000000,5331.197754,0.627666
0,464,108565.375000,46440.296875,0.000000,4387.302734,0.086482
0,464,92639.140625,58083.574219,0.000000,3159.358154,0.510488
0,464,113297.859375,81050.648438,0.000000,2671.481445,1.310873
0,464,113485.421875,82458.007813,0.000000,493.703888,22.183754
0,464,113131.867188,83847.054688,0.000000,432.039612,23.787621
0,464,105554.195313,85589.929688,0.000000,1213.416260,11.364360
0,464,106122.914063,85610.554688,0.000000,4216.362793,4.213535
0,465,104864.210938,33651.164063,0.000000,2214.323486,2.825732
0,465,105798.007813,34240.414063,0.000000,386.169556,12.850183
0,465,87813.500000,39623.417969,0.000000,198.543320,25.368441
0,465,88734.679688,39972.000000,0.000000,685.424988,15.272782
0,465,110659.648438,44735.652344,0.000000,3415.746094,0.161751
0,465,109840.734375,46435.851563,0.000000,749.341980,34.712502
0,465,108499.093750,46384.601563,0.000000,684.515259,24.494770
0,465,92690.093750,58177.226563,0.000000,2384.358643,0.083579
0,465,113092.171875,83832.867188,0.000000,350.068207,26.659269
0,465,112774.789063,84335.835938,0.000000,915.304138,13.940395
0,465,105518.882813,85538.757813,0.000000,1832.941895,8.357400
0,466,83584.234375,21404.894531,0.000000,4572.246094,3.025850
0,466,103932.445313,33978.097656,0.000000,180.148514,15.759129
0,466,87859.156250,39544.992188,0.000000,784.151367,13.276047
0,466,88366.703125,40159.937500,0.000000,175.974228,28.644474
0,466,108712.921875,45704.089844,0.000000,4396.603027,0.876488
0,466,109821.156250,46353.179688,0.000000,2776.606934,11.608406
0,466,108582.187500,46427.097656,0.000000,3818.014648,2.095138
0,466,92725.187500,58173.734375,0.000000,401.768616,15.987346
0,466,113108.023438,83831.398438,0.000000,509.075958,21.536060
0,466,112740.476563,84362.617188,0.000000,948.329468,12.931641
0,466,105572.968750,85573.851563,0.000000,1096.775879,16.823105
0,466,106095.109375,85496.492188,0.000000,5211.254395,0.000119
0,467,83620.734375,21414.910156,0.000000,4715.245117,0.717681
0,467,103899.367188,34016.457031,0.000000,312.882751,12.308718
0,467,105335.460938,34507.671875,0.000000,283.712372,17.349611
0,467,88690.789063,40642.398438,0.000000,393.261566,17.120388
0,467,108679.351563,45771.578125,0.000000,4650.650391,1.996786
0,467,108510.828125,46353.734375,0.000000,2285.882568,14.072810
0,467,109853.789063,46459.976563,0.000000,669.792603,33.626556
0,467,92633.703125,58176.273438,0.000000,971.931213,10.402096
0,467,113385.070313,81171.335938,0.000000,3427.153320,0.661874
0,467,113255.828125,83757.500000,0.000000,594.112610,23.325338
0,467,105559.617188,85521.070313,0.000000,1214.402222,11.755809
0,467,106194.609375,85451.414063,0.000000,4492.710938,2.143521
0,468,105844.343750,34250.460938,0.000000,455.599792,17.429710
0,468,87856.515625,39629.121094,0.000000,378.072632,22.864670
0,468,109995.046875,45066.480469,0.000000,439.053589,26.921511
0,468,108738.531250,45700.046875,0.000000,4536.131348,0.008910
0,468,108536.656250,46371.527344,0.000000,6052.385742,0.093110
0,468,109814.140625,46374.519531,0.000000,3868.739014,0.000667
0,468,92707.046875,58162.972656,0.000000,512.008118,16.041492
0,468,113346.781250,81523.000000,0.000000,671.803467,19.308104
0,468,106196.132813,85533.851563,0.000000,2971.656006,5.795408
0,469,105944.187500,34325.203125,0.000000,1744.525146,0.000933
0,469,110057.304688,45067.386719,0.000000,3948.703125,0.202453
0,469,108745.734375,45826.750000,0.000000,5733.575195,0.419452
0,469,108533.609375,46393.632813,0.000000,1778.092529,14.010421
0,469,109802.203125,46462.347656,0.000000,862.886230,31.286444
0,469,92674.796875,58111.191406,0.000000,1645.672974,6.477187
0,469,113356.671875,81288.234375,0.000000,2852.659424,0.000021
0,469,112822.148438,83858.023438,0.000000,310.913055,24.801374
0,469,113203.218750,83720.125000,0.000000,3393.246582,0.430414
0,469,105722.898438,85284.578125,0.000000,4915.063477,0.002231
0,469,105609.242188,85486.296875,0.000000,1685.790894,12.709484
0,469,106130.445313,85605.257813,0.000000,1488.167847,18.752022
0,470,83515.773438,21373.472656,0.000000,4637.273926,5.382487
0,470,105773.171875,34198.175781,0.000000,298.000397,16.484940
0,470,108663.210938,45744.421875,0.000000,1128.372192,24.201456
0,470,108493.179688,46353.867188,0.000000,3218.362549,2.553539
0,470,109839.304688,46392.328125,0.000000,1237.562866,24.568424
0,470,113374.625000,81107.468750,0.000000,2088.411377,0.000000
0,470,113067.664063,83840.695313,0.000000,309.942535,23.049391
0,470,112931.500000,83846.734375,0.000000,488.865112,29.441633
0,470,105544.023438,85538.289063,0.000000,3008.346680,3.050028
0,470,106114.546875,85621.484375,0.000000,2273.420898,9.179089
0,471,105870.187500,34280.476563,0.000000,299.903107,17.637587
0,471,88606.796875,40606.019531,0.000000,3080.970703,0.000248
0,471,109967.523438,45130.605469,0.000000,630.776733,22.485733
0,471,108694.906250,45782.699219,0.000000,490.622223,29.744337
0,471,109825.093750,46388.656250,0.000000,1008.466492,32.078152
0,471,108502.601563,46293.839844,0.000000,2532.879883,9.105560
0,471,113242.578125,80949.289063,0.000000,756.411255,11.894128
0,471,113255.109375,83754.734375,0.000000,1314.379150,15.086908
0,471,105585.976563,85476.789063,0.000000,3290.290771,5.171424
0,471,106090.992188,85652.382813,0.000000,5607.559082,0.282555
0,472,105834.695313,34246.265625,0.000000,310.199738,19.273640
0,472,88589.007813,40298.617188,0.000000,3284.378174,2.739693
0,472,109166.109375,45418.566406,0.000000,4835.288574,0.212162
0,472,110320.906250,45291.855469,0.000000,163.708420,31.942776
0,472,108649.000000,45751.589844,0.000000,419.049133,34.362328
0,472,109812.101563,46362.156250,0.000000,2020.223755,15.700145
0,472,108471.421875,46411.671875,0.000000,1476.520142,9.191669
0,472,92830.992188,57346.769531,0.000000,390.603699,15.308245
0,472,92800.773438,58113.406250,0.000000,2800.370361,0.022088
0,472,113316.484375,81117.234375,0.000000,3010.300781,1.247963
0,472,113339.000000,83640.867188,0.000000,2514.718750,0.710976
0,472,105532.406250,85583.953125,0.000000,965.708801,14.799863
0,472,106119.320313,85732.218750,0.000000,3581.512207,0.000896
0,473,83487.460938,21341.501953,0.000000,5265.754883,0.553497
0,473,103915.156250,34014.781250,0.000000,360.286346,12.513907
0,473,105829.312500,34280.320313,0.000000,380.233490,17.706932
0,473,88497.156250,40336.855469,0.000000,1583.128540,14.241803
0,473,109894.679688,45064.187500,0.000000,226.505432,27.616138
0,473,108652.007813,45829.980469,0.000000,314.159332,31.449518
0,473,108670.132813,45818.898438,0.000000,181.690277,36.810993
0,473,109765.250000,46378.429688,0.000000,2968.693115,4.865564
0,473,108500.351563,46382.203125,0.000000,1280.313721,14.672486
0,473,92793.429688,58155.292969,0.000000,600.980225,15.897428
0,473,113300.046875,81044.382813,0.000000,1573.554443,7.432482
0,473,113184.820313,83820.914063,0.000000,620.415649,21.594221
0,473,112756.695313,84412.976563,0.000000,458.419617,13.303479
0,473,105624.906250,85130.156250,0.000000,3928.698730,0.760112
0,473,105558.328125,85470.812500,0.000000,4826.291992,0.000031
0,473,106132.437500,85665.484375,0.000000,1624.883911,15.477649
0,474,83639.945313,21714.095703,0.000000,3412.809326,4.907609
0,474,105819.515625,34244.250000,0.000000,332.244720,21.156757
0,474,87952.179688,39580.652344,0.000000,3202.358154,0.299949
0,474,88679.539063,39852.410156,0.000000,607.042908,18.826050
0,474,109960.132813,45015.835938,0.000000,361.692078,23.558294
0,474,108677.828125,45744.484375,0.000000,310.952209,28.017952
0,474,109808.062500,46437.804688,0.000000,436.662018,35.206669
0,474,92723.851563,58191.812500,0.000000,1909.182617,3.979895
0,474,113338.625000,81044.656250,0.000000,2976.643066,0.254732
0,474,113455.695313,82244.335938,0.000000,3503.981201,2.750998
0,474,113247.601563,83819.773438,0.000000,384.560059,17.435106
0,474,105621.632813,85219.062500,0.000000,4465.810547,0.195390
0,474,106134.625000,85571.195313,0.000000,3697.403564,4.872883
0,475,105859.617188,34226.964844,0.000000,300.153931,18.224979
0,475,108688.585938,45757.632813,0.000000,4602.791992,1.697202
0,475,109814.929688,46402.476563,0.000000,715.065857,33.924862
0,475,92659.882813,58119.320313,0.000000,779.843628,12.471598
0,475,113418.117188,81170.617188,0.000000,462.343597,14.785435
0,475,113284.492188,83656.992188,0.000000,2519.788086,0.000015
0,475,112678.515625,84137.679688,0.000000,275.211212,22.563208
0,475,105689.343750,85223.796875,0.000000,4979.716797,0.000003
0,475,105632.843750,85450.781250,0.000000,4745.205566,0.332960
0,476,83452.281250,21289.376953,0.000000,2475.727539,9.519205
0,476,83568.601563,21639.451172,0.000000,4720.342773,2.985948
0,476,105982.484375,34363.906250,0.000000,1582.236206,2.641430
0,476,88479.515625,40476.742188,0.000000,1155.311890,16.205021
0,476,110414.804688,45361.128906,0.000000,681.952942,24.697533
0,476,108723.218750,45693.632813,0.000000,316.927917,34.032707
0,476,108524.828125,46350.542969,0.000000,1132.807129,19.270382
0,476,109823.359375,46399.898438,0.000000,829.775757,26.264233
0,476,113404.273438,81067.695313,0.000000,1696.020508,3.108354
0,476,113454.367188,82079.640625,0.000000,3040.527588,0.011688
0,476,113138.054688,83758.593750,0.000000,614.622253,18.628111
0,476,112747.109375,84367.570313,0.000000,510.090790,15.037141
0,476,105523.164063,85583.867188,0.000000,2603.319092,3.350325
0,476,106077.367188,85617.226563,0.000000,2996.032715,11.232511
0,477,83516.546875,21469.621094,0.000000,5921.905762,2.087867
0,477,105826.265625,34244.410156,0.000000,325.316956,17.713511
0,477,108661.578125,45671.445313,0.000000,272.773041,36.834911
0,477,109838.281250,46342.976563,0.000000,2073.563721,15.639369
0,477,108561.000000,46329.957031,0.000000,4456.593262,0.539899
0,477,113418.843750,81111.890625,0.000000,852.071838,11.434739
0,477,113550.070313,82060.921875,0.000000,687.025452,16.159569
0,477,113104.992188,83843.109375,0.000000,591.235413,17.415270
0,477,112732.203125,84406.882813,0.000000,456.512268,16.966427
0,477,105691.703125,85622.828125,0.000000,3528.787109,1.575402
0,478,106022.812500,34400.714844,0.000000,569.471130,10.487531
0,478,110584.484375,44971.128906,0.000000,4960.216309,0.485437
0,478,108704.343750,45730.789063,0.000000,279.383331,34.524174
0,478,109836.257813,46352.832031,0.000000,1472.452393,25.623722
0,478,113433.539063,81250.062500,0.000000,3715.134277,1.107125
0,478,113477.476563,82196.296875,0.000000,1167.716797,16.234184
0,478,113079.187500,83810.046875,0.000000,561.908142,19.594913
0,478,105548.984375,85622.804688,0.000000,2691.906250,4.749481
0,479,83546.023438,21517.742188,0.000000,6569.117676,1.385412
0,479,105851.421875,34246.531250,0.000000,160.971130,18.598475
0,479,88377.882813,40339.507813,0.000000,3891.610107,2.395189
0,479,109913.101563,45067.164063,0.000000,519.429016,24.096861
0,479,108697.187500,45764.917969,0.000000,1216.020020,22.795612
0,479,109841.640625,46414.117188,0.000000,262.050293,36.156307
0,479,108422.296875,46349.238281,0.000000,315.798889,29.792847
0,479,93492.523438,58138.136719,0.000000,118.591896,18.677504
0,479,113397.679688,81059.468750,0.000000,2329.154785,0.085932
0,479,113458.968750,82308.031250,0.000000,3470.884766,0.309501
0,479,113202.695313,83814.898438,0.000000,462.327026,22.066496
0,479,112735.687500,84433.539063,0.000000,422.979340,15.838001
0,479,105545.046875,85493.265625,0.000000,3224.528320,0.000184
0,480,105862.789063,34367.515625,0.000000,2207.303467,0.739894
0,480,108721.710938,45713.023438,0.000000,664.154358,26.154072
0,480,109842.820313,46390.046875,0.000000,1510.507324,17.861788
0,480,108517.843750,46405.195313,0.000000,3444.742188,1.800362
0,480,113451.335938,82413.554688,0.000000,444.000519,21.570847
0,480,113164.031250,83844.937500,0.000000,2476.127686,0.000344
0,480,112738.937500,84333.875000,0.000000,1303.209595,8.074489
0,480,105636.359375,85626.156250,0.000000,1741.808350,12.498724
0,481,83568.640625,21468.863281,0.000000,7298.978516,4.970359
0,481,105891.984375,34320.585938,0.000000,482.903168,14.553503
0,481,88626.031250,40590.703125,0.000000,509.629639,18.201382
0,481,110467.921875,45357.367188,0.000000,1006.167175,23.286127
0,481,108909.921875,45668.140625,0.000000,5503.360840,3.129186
0,481,109888.390625,46397.261719,0.000000,772.836548,31.269344
0,481,108558.515625,46440.882813,0.000000,4481.328613,0.105584
0,481,92642.351563,58168.277344,0.000000,634.432434,14.821793
0,481,113213.507813,83777.171875,0.000000,559.055481,14.832078
0,481,105608.210938,85237.406250,0.000000,4401.202637,0.000218
0,481,106088.679688,85665.945313,0.000000,678.113831,27.713205
0,482,83581.375000,21764.832031,0.000000,3357.836182,2.920056
0,482,105868.375000,34270.578125,0.000000,266.921814,16.652267
0,482,108706.640625,45712.703125,0.000000,510.416687,35.320454
